1,0
2,1
3,3
4,5
5,7
6,14
7,25
8,43
9,79
10,135
11,235
12,453
13,781
14,1324
15,2413
16,4156
17,6829
18,10827
19,15369
20,18961
21,18422
22,12413
23,5486
24,1581
25,335
26,74
27,26
28,11
29,5
30,5
31,3
32,8
33,4
34,4
35,3
36,3
38,0
39,5
40,3
41,4
42,3
43,4
44,2
45,2
46,4
47,4
48,5
49,2
50,3
51,9
52,1
53,1
54,7
55,6
56,5
57,2
58,3
59,3
60,5
61,4
62,1
64,0
65,5
66,6
67,1
68,5
69,2
70,5
71,5
72,4
73,5
74,12
75,10
76,4
77,8
78,15
79,7
80,12
81,16
82,17
83,16
84,17
85,28
86,31
87,31
88,33
89,29
90,58
91,62
92,74
93,77
94,75
95,98
96,118
97,123
98,145
99,166
100,246
101,197
102,284
103,356
104,355
105,414
106,491
107,563
108,663
109,800
110,907
111,1096
112,1234
113,1441
114,1671
115,1984
116,2252
117,2403
118,2908
119,3201
120,3547
121,3811
122,4195
123,4442
124,4689
125,4725
126,4753
127,4613
128,4378
129,4284
130,3885
131,3453
132,3215
133,2801
134,2551
135,2289
136,1880
137,1727
138,1533
139,1330
140,1261
141,1129
142,961
143,1033
144,927
145,911
146,851
147,883
148,834
149,810
150,821
151,841
152,867
153,885
154,900
155,899
156,929
157,938
158,1007
159,1064
160,1083
161,1101
162,1177
163,1159
164,1288
165,1288
166,1332
167,1392
168,1382
169,1475
170,1465
171,1481
172,1602
173,1625
174,1628
175,1714
176,1741
177,1722
178,1785
179,1790
180,1917
181,1893
182,1871
183,1878
184,1811
185,1866
186,1860
187,1885
188,1787
189,1902
190,1860
191,1885
192,1863
193,1813
194,1861
195,1886
196,1780
197,1746
198,1793
199,1782
200,1737
201,1805
202,1702
203,1660
204,1771
205,1716
206,1693
207,1682
208,1694
209,1698
210,1711
211,1693
212,1683
213,1690
214,1681
215,1636
216,1678
217,1642
218,1621
219,1704
220,1705
221,1648
222,1734
223,1653
224,1678
225,1737
226,1637
227,1726
228,1707
229,1733
230,1692
231,1727
232,1800
233,1683
234,1715
235,1801
236,1705
237,1734
238,1782
239,1704
240,1784
241,1750
242,1744
243,1718
244,1765
245,1699
246,1731
247,1705
248,1701
249,1668
250,1785
251,1715
252,1729
253,1703
254,1678
255,1697
256,1652
257,1666
258,1723
259,1691
260,1659
261,1646
262,1658
263,1630
264,1689
265,1712
266,1681
267,1624
268,1677
269,1615
270,1677
271,1692
272,1731
273,1642
274,1689
275,1753
276,1645
277,1750
278,1749
279,1689
280,1644
281,1713
282,1670
283,1696
284,1663
285,1713
286,1706
287,1708
288,1726
289,1694
290,1783
291,1746
292,1713
293,1716
294,1726
295,1621
296,1802
297,1710
298,1631
299,1696
300,1706
301,1672
302,1669
303,1644
304,1646
305,1725
306,1770
307,1609
308,1631
309,1619
310,1677
311,1728
312,1638
313,1662
314,1682
315,1709
316,1667
317,1709
318,1675
319,1698
320,1644
321,1703
322,1672
323,1719
324,1673
325,1712
326,1723
327,1783
328,1790
329,1717
330,1713
331,1710
332,1684
333,1710
334,1717
335,1732
336,1745
337,1770
338,1751
339,1699
340,1716
341,1723
342,1764
343,1743
344,1704
345,1708
346,1721
347,1711
348,1670
349,1733
350,1764
351,1691
352,1716
353,1676
354,1691
355,1642
356,1671
357,1647
358,1758
359,1543
360,1668
361,1674
